unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
545,J91-2003,a holistic lexiconbased approach to opinion mining,,krypton a functional approach to knowledge representationquot,"['R J Brachman', 'R E Fikes', 'H J Levesque']","The last point may be seen better if we look at some differences between our system and KRYPTON , which also distinguishes between an object theory and background knowledge ( cfXXX Brachman et al. 1985 ) .",4
546,J87-3002,a holistic lexiconbased approach to opinion mining,,designing a computerised lexicon for linguistic purposes,"['Erik Akkerman', 'Pieter Masereeuw', 'Willem Meijs']","One approach to this problem is that taken by the ASCOT project ( Akkerman et al. , 1985 ; Akkerman , 1986 ) .",0
547,D11-1138,a holistic lexiconbased approach to opinion mining,,meteor an automatic metric for mt evaluation with improved correlation with human judgments,"['S Banerjee', 'A Lavie']","Though we could have used a further downstream measure like BLEU , METEOR has also been shown to directly correlate with translation quality ( Banerjee and Lavie , 2005 ) and is simpler to measure .",3
548,J13-1008,a holistic lexiconbased approach to opinion mining,,parsing indian languages with maltparser,['Joakim Nivre'],"For all experiments reported in this section we used the syntactic dependency parser MaltParser v1 .3 ( Nivre 2003 , 2008 ; KÃ¼bler , McDonald , and Nivre 2009 ) , a transition-based parser with an input buffer and a stack , which uses SVM classifiers",2
549,J13-1008,a holistic lexiconbased approach to opinion mining,,identifying broken plurals irregular gender and rationality in arabic text,"['Sarah Alkuhlani', 'Nizar Habash']","We conducted experiments with gold features to assess the potential of these features , and with predicted features , obtained from training a simple maximum likelihood estimation classifier on this resource ( Alkuhlani and Habash 2012 ) .19 The first part of Table 8 shows that the RAT ( rationality ) feature is very relevant ( in gold ) , but suffers from low accuracy ( no gains in machine-predicted input ) .",2
550,N13-1036,a holistic lexiconbased approach to opinion mining,,dialectal to standard arabic paraphrasing to improve arabicenglish statistical machine translation,"['Wael Salloum', 'Nizar Habash']","In our previous work ( Salloum and Habash , 2011 ; Salloum and Habash , 2012 ) , we applied our approach to tokenized Arabic and our DA-MSA transfer component used feature transfer rules only .",4
551,W03-0806,a holistic lexiconbased approach to opinion mining,,nltk the natural language toolkit,"['Edward Loper', 'Steven Bird']","It has already been used to implement a framework for teaching NLP ( Loper and Bird , 2002 ) .",1
552,Q13-1020,a holistic lexiconbased approach to opinion mining,,spmt statistical machine translation with syntactified target language phrases,"['Daniel Marcu', 'Wei Wang', 'Abdessamad Echihabi', 'Kevin Knight']","Due to their remarkable ability to incorporate context structure information and long distance reordering into the translation process , tree-based translation models have shown promising progress in improving translation quality ( Liu et al. , 2006 , 2009 ; Quirk et al. , 2005 ; Galley et al. , 2004 , 2006 ; Marcu et al. , 2006 ; Shen et al. , 2008 ; Zhang et al. , 2011b ) .",0
553,N10-1084,a holistic lexiconbased approach to opinion mining,,syntactic information hiding in plain text masters thesis trinity college dublin,['Brian Murphy'],"Liu et al. ( 2005 ) , Meral et al. ( 2007 ) , Murphy ( 2001 ) , Murphy and Vogel ( 2007 ) and Topkara et al. ( 2006a ) all belong to the syntactic transformation category .",0
554,J91-2003,a holistic lexiconbased approach to opinion mining,,abductive inferencequot,['J A Reggia'],"Similarly , the notion of R + M-abduction is spiritually related to the `` abductive inference '' of Reggia ( 1985 ) , the `` diagnosis from first principles '' of Reiter ( 1987 ) , `` explainability '' of Poole ( 1988 ) , and the subset principle of Berwick ( 1986 ) .",4
555,W06-2807,a holistic lexiconbased approach to opinion mining,,wikipedia from wikipedia the free encyclopedia,['Wikipedia'],"On the other side , wikis started as collective works where each entry is not owned by a single author e.g. Wikipedia ( 2005 ) .",0
556,J13-1008,a holistic lexiconbased approach to opinion mining,,the penn arabic treebank building a largescale annotated arabic corpus,"['Mohamed Maamouri', 'Ann Bies', 'Timothy A Buckwalter', 'Wigdan Mekki']","To address this inconsistency in the correspondence between inflectional features and morphemes , and inspired by SmrÅ¾ ( 2007 ) , we distinguish between two types of inflectional features : formbased ( a.k.a. surface , or illusory ) features and functional features .6 Most available Arabic NLP tools and resources model morphology using formbased ( `` surface '' ) inflectional features , and do not mark rationality ; this includes the Penn Arabic Treebank ( PATB ) ( Maamouri et al. 2004 ) , the Buckwalter morphological analyzer ( Buckwalter 2004 ) , and tools using them such as the Morphological Analysis and Disambiguation for Arabic ( MADA ) toolkit ( Habash and Rambow 2005 ; Habash , Rambow , and Roth 2012 ) .",4
557,D08-1034,a holistic lexiconbased approach to opinion mining,,semantic argument classification exploiting argument interdependence,"['Zheng Ping Jiang', 'Jia Li', 'Hwee Tou Ng']",Jiang et al. ( 2005 ) has built a semantic role classifier exploiting the interdependence of semantic roles .,2
558,W06-1639,a holistic lexiconbased approach to opinion mining,,automated classification of congressional legislation,"['S Purpura', 'D Hillard']","Others have applied the NLP technologies of near-duplicate detection and topic-based text categorization to politically oriented text ( Yang and Callan , 2005 ; Purpura and Hillard , 2006 ) .",0
559,D08-1004,a holistic lexiconbased approach to opinion mining,,a sentimental education sentiment analysis using subjectivity summarization based on minimum cuts,"['B Pang', 'L Lee']","8 It is based on the dataset of Pang and Lee ( 2004 ) ,9 which consists of 1000 positive and 1000 negative movie reviews , tokenized and divided into 10 folds ( F0 -- F9 ) .",1
560,J90-3003,a holistic lexiconbased approach to opinion mining,,the contribution of parsing to prosodic phrasing in an experimental texttospeech system,"['J Bachenko', 'E Fitzpatrick', 'C E Wright']","In previous work ( Bachenko et al. 1986 ) , we described an experimental text-to-speech system that determined prosodic phrasing for the Olive -- Liberman synthesizer ( Olive and Liberman 1985 ) .",1
561,P05-3005,a holistic lexiconbased approach to opinion mining,,the unified medical language system umls integrating biomedical terminology,['O Bodenreider'],The UMLS -- the Unified Medical Language System ( UMLS ) has been developed and maintained by National Library of Medicine ( NLM ) [ 17 ] .,0
562,N01-1006,a holistic lexiconbased approach to opinion mining,,classifier combination for improved lexical disambiguation,"['E Brill', 'J Wu']","The data used in the experiment was selected from the Penn Treebank Wall Street Journal , and is the same used by Brill and Wu ( 1998 ) .",2
563,J97-4003,a holistic lexiconbased approach to opinion mining,,on implementing an hpsg theory aspects of the logical architecture the formalization and the implementation of headdriven phrase structure grammars,['Detmar Meurers'],As shown in Meurers ( 1994 ) this is a well-motivated convention since it avoids splitting up lexical rules to transfer the specifications that must be preserved for different lexical entries .,3
564,J91-2003,a holistic lexiconbased approach to opinion mining,,the interpretation of tense in discoursequot,['B Webber'],The reader may consult recent papers on this subject ( e.g. Moens and Steedman 1987 ; Webber 1987 ) to see what a formal interpretation of events in time might look like .,0
565,E99-1022,a holistic lexiconbased approach to opinion mining,,ale — the attribute logic engine users guide version 202,"['Bob Carpenter', 'Gerald Penn']","Proceedings of EACL '99 example , the ALE parser ( Carpenter and Penn , 1994 ) presupposes a phrase structure backbone which can be used to determine whether a constraint is to be interpreted bottom-up or topdown .",0
566,P07-1068,a holistic lexiconbased approach to opinion mining,,bbn pronoun coreference and entity type corpus linguistica data consortium,"['R Weischedel', 'A Brunstein']","Following Soon et al. ( 2001 ) , we represent use the ACE training data for acquiring our SC clasSCA as a binary value that indicates whether the insifier ; instead , we use the BBN Entity Type Corpus duced SCs of the two NPs involved are the same or ( Weischedel and Brunstein , 2005 ) , which consists of not .",2
567,W14-1609,a holistic lexiconbased approach to opinion mining,,design challenges and misconceptions in named entity recognition,"['Lev Ratinov', 'Dan Roth']","Following Ratinov and Roth ( 2009 ) , we also compare the performance of our system with a system using features based on the Brown clusters of the word types in a document .",2
568,J00-3001,a holistic lexiconbased approach to opinion mining,,word association norms mutual information and lexicography,"['Kenneth W Church', 'Patrick Hanks']","Church and Hanks ( 1990 ) use mutual information to identify collocations , a method they claim is reasonably effective for words with a frequency of not less than five .",0
569,A00-1018,a holistic lexiconbased approach to opinion mining,,tagging english text with a probabilistic model,['B Merialdo'],We do this with a first-order HMM part-ofspeech tagger ( Merialdo [ 13 ] ) .,2
570,J04-3001,a holistic lexiconbased approach to opinion mining,,the estimation of stochastic contextfree grammars using the insideoutside algorithm computer speech and language,"['Karim A Lari', 'Steve J Young']","Using the bottom-up , dynamic programming technique ( see the appendix for details ) of computing inside probabilities ( Lari and Young 1990 ) , we can efficiently compute the probability of the sentence , P ( w | G ) .",2
571,E99-1022,a holistic lexiconbased approach to opinion mining,,magic for filter optimization in dynamic bottomup processing,['Guido Minnen'],"As shown in ( Minnen , 1996 ) â¢ The presented research was carried out at the University of Tubingen , Germany , as part of the Sonderforschungsbereich 340 .",0
572,J91-2003,a holistic lexiconbased approach to opinion mining,,organizational patterns in discoursequot,['J Hinds'],"According to Hinds ( 1979 ) , paragraphs are made up of segments , which in turn are made up of sentences or clauses , which in turn are made up of phrases .",0
573,J91-2003,a holistic lexiconbased approach to opinion mining,,a theory of diagnosis from first principlesquot,['R Reiter'],"Similarly , the notion of R + M-abduction is spiritually related to the `` abductive inference '' of Reggia ( 1985 ) , the `` diagnosis from first principles '' of Reiter ( 1987 ) , `` explainability '' of Poole ( 1988 ) , and the subset principle of Berwick ( 1986 ) .",4
